MAG	Depth_m	Zone	Estimated_Genome_Size	Cluster_Representative	Total_CDS	Total_KOs	Unique_KOs	TKO_Density	UKO_Density	CDS_Density	Quality	Completeness	Contamination	Strain.heterogeneity	Domain	Phylum	Class	Order	Family	Genus	Species	Contigs	Bases	Max	N50	N90	Sample	Count_of_Unique_Defense_Systems	Count_of_Unique_Genes_in_Systems	List_of_Defense_SubSystems_in_Genome	List_of_Unique_Genes_in_Systems	DS_Prevalence_per_Mbp	DS_Gene_Prevalence_per_PEG_Perc	Virus_List	Virus_Regions	Prophage_Count	Prophage_Base_Pairs	Prophage_Perc
Bin_S37.8	865	Mesopelagic	2358002.8510335	FALSE	1644	1237	971	74.7821071868809	58.7012336931781	99.3870527204787	66.31	70.15	1.28	0	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	MedAcidi-G1	S20-B6	S20-B6 sp002699725	246	1654139	39240	8310	3320	MP1413	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.11	550	Mesopelagic	3402057.47605164	FALSE	3048	2527	1649	77.3412957834762	50.4692507902462	93.2870081313951	86.89	96.04	3.05	0	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Arenicellales	UBA868	REDSEA-S09-B13	REDSEA-S09-B13 sp002456995	201	3267336	134170	34750	5816	MP1415	0	0	NA	NA	0	0	{'MP1415_1557_fragment_1'}	['S38CMP1415_Scaffold_1557|7185|10259']	1	3074	0.0940827634501012
Bin_S38.16	550	Mesopelagic	2814310.49287309	FALSE	1445	1101	889	67.1844117519632	54.2479037670257	88.1757265954467	45.78	58.23	4.15	0	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA823	UBA8106	UBA8106 sp002696705	310	1638773	19111	5689	3025	MP1415	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.2	550	Mesopelagic	1843760.83495489	FALSE	1012	792	707	75.98740451204	67.8321906439549	97.0950168764955	49.21	56.53	2.44	25	Bacteria	Gammaproteobacteria	Gammaproteobacteria	UBA11654	UBA11654	CACPJA01		165	1042278	27404	7349	3189	MP1415	0	0	NA	NA	0	0	{'MP1415_15463'}	['S38CMP1415_Scaffold_15463|0|2664']	1	2664	0.255593996995044
Bin_S38.21	550	Mesopelagic	3375808.48447587	FALSE	2067	1536	1112	69.9357692775262	50.6305829665424	94.112783266046	58.4	65.06	2.22	22.22	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Pseudomonadales	HTCC2089	UBA11889		342	2196301	26189	7628	3372	MP1415	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.23	550	Mesopelagic	2089877.98215261	TRUE	1036	743	631	64.7465212905385	54.986614985639	90.2791333203201	40.24	54.91	4.89	73.33	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	SCGCAAA288-L16		280	1147552	17347	3933	2733	MP1415	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.24	550	Mesopelagic	1158600.03255738	FALSE	741	438	399	61.5403637344604	56.0607423060495	104.112807139806	58.88	61.43	0.85	0	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA2163	OLB19		56	711728	47342	16206	5642	MP1415	2	2	Defense_System|RM|RM_Type_I	Bin_S38.24_00548,Bin_S38.24_00547	2.81006227097993	0.269905533063428	set()	[]	0	0	0
Bin_S38.26	550	Mesopelagic	3246049.02528469	FALSE	1693	1192	1022	70.8773690701151	60.7690194544108	100.667269996397	51.12	51.81	0.23	66.67	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	Sulfitobacter pontiacus	410	1681778	16188	4231	2716	MP1415	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.27	550	Mesopelagic	1698044.36333006	FALSE	1233	952	774	78.7091045433838	63.9924862569108	101.941518804614	67.66	71.23	1.19	50	Bacteria	Chloroflexota	Dehalococcoidia	UBA1151	TMED-70	GCA-2718455		196	1209517	22184	7020	3456	MP1415	0	0	NA	NA	0	0	{'MP1415_8639'}	['S38CMP1415_Scaffold_8639|0|3727']	1	3727	0.308139530076882
Bin_S38.34	550	Mesopelagic	2248782.24355129	TRUE	1265	809	694	53.9517488636121	46.2824644145202	84.3621289400115	53.48	66.68	4.4	100	Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	TCS55	GCA-002701945		212	1499488	42741	9336	3137	MP1415	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.35	550	Mesopelagic	1779509.47225981	TRUE	916	666	597	63.3052166920458	56.7465681158428	87.068436171042	59.12	59.12	0	0	Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	UBA1611	GCA-2722105		236	1052046	12818	4561	2768	MP1415	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.36	550	Mesopelagic	1755693.59647877	FALSE	1098	810	745	65.5056266098412	60.2490022522614	88.7965160711181	66.83	70.43	1.2	37.5	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	GCA-2700405	GCA-2700405 sp014239895	104	1236535	58973	18388	5106	MP1415	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.38	550	Mesopelagic	3148192.30769231	FALSE	2451	1804	1438	64.8220878030271	51.6708216523021	88.0703643044453	83.03	88.4	1.79	8.33	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	UBA9145	UBA9145 sp002712055	192	2783002	132877	26379	5743	MP1415	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.4	550	Mesopelagic	2524629.96265044	FALSE	1675	1346	1157	73.7512020185693	63.3953497291862	91.7780560037917	66.35	72.29	1.98	50	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Woeseiales	Woeseiaceae	PBBK01	PBBK01 sp002717685	112	1825055	128635	32414	6650	MP1415	0	0	NA	NA	0	0	{'MP1415_8358'}	['S38CMP1415_Scaffold_8358|0|3796']	1	3796	0.207993731695757
Bin_S38.48	550	Mesopelagic	1986785.0692354	TRUE	1277	1029	912	77.9533643429645	69.089862274814	96.7409584703262	65.15	66.44	0.43	0	Bacteria	Gammaproteobacteria	Gammaproteobacteria	SAR86	SAR86	AEGEAN-183		122	1320020	71648	20300	3739	MP1415	0	0	NA	NA	0	0	{'MP1415_4902'}	['S38CMP1415_Scaffold_4902|0|5183']	1	5183	0.392645565976273
Bin_S38.49	550	Mesopelagic	2998991.8204299	FALSE	1307	868	719	55.0562296631295	45.6053330965323	82.9014886747813	45.97	52.57	2.2	0	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	UBA6960	UBA1138		303	1576570	24056	5478	3061	MP1415	0	0	NA	NA	0	0	{'MP1415_8111'}	['S38CMP1415_Scaffold_8111|0|3858']	1	3858	0.244708449355246
Bin_S38.5	550	Mesopelagic	1847396.26304295	FALSE	1342	959	801	62.9833760665798	52.6065528981548	88.1373208356101	75.28	82.42	2.38	33.33	Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	TCS55	TCS55	TCS55 sp002716525	168	1522624	56875	15652	3658	MP1415	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.54	550	Mesopelagic	2000414.7048171	FALSE	1065	829	738	75.0478214857658	66.8097614674248	96.4124606542106	49.97	55.22	1.75	30.77	Bacteria	Gammaproteobacteria	Gammaproteobacteria	UBA11654	UBA11654	CACPJA01		160	1104629	29825	8326	3405	MP1415	0	0	NA	NA	0	0	{'MP1415_8846'}	['S38CMP1415_Scaffold_8846|0|3673']	1	3673	0.332509829091939
Bin_S38.57	550	Mesopelagic	2758302.50526809	FALSE	1973	1508	1274	64.0029336092646	54.0714439112753	83.7385862142435	79.12	85.42	2.1	0	Bacteria	SAR324	SAR324	SAR324	NAC60-12	Arctic96AD-7	Arctic96AD-7 sp002082305	257	2356142	69296	13207	4008	MP1415	2	1	Defense_System|dGTPase|dGTPase	Bin_S38.57_00704	0.848845273332422	0.0506842372022301	set()	[]	0	0	0
Bin_S38.64	550	Mesopelagic	2358415.77060932	TRUE	1974	1482	1138	75.0762160371308	57.6496179826281	100.000303952292	79.86	83.7	1.28	0	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	MedAcidi-G1	S20-B6	S20-B6 sp002699725	259	1973994	50513	9876	3909	MP1415	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.65	550	Mesopelagic	2902111.85427636	TRUE	1828	1050	829	51.4879023044024	40.6509247717615	89.6379861070929	63.19	70.27	2.36	75	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA1096	UBA1096		420	2039314	20630	5137	2982	MP1415	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.67	550	Mesopelagic	1365206.39582314	TRUE	824	671	617	80.1926535880536	73.7389974125619	98.4780127519466	61.29	61.29	0	0	Bacteria	Gammaproteobacteria	Gammaproteobacteria	SAR86	SAR86	AEGEAN-183		149	836735	27260	5868	3090	MP1415	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.72	550	Mesopelagic	3253248.61367837	FALSE	1984	1401	886	66.3349445954066	41.9505788090865	93.9389936311824	57.15	64.92	2.59	75	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	UBA9611 sp012959605	348	2112009	28969	6945	3222	MP1415	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.77	550	Mesopelagic	983361.423220974	FALSE	930	648	580	77.1259628843206	69.0324976433734	110.690039324719	82.53	85.44	0.97	0	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	UBA57	UBA57	UBA57 sp013378385	86	840184	57154	13251	4415	MP1415	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.78	550	Mesopelagic	1503212.47280638	TRUE	798	672	633	81.0447048380794	76.3412175037266	96.2405869952193	51.68	55.16	1.16	77.78	Bacteria	Gammaproteobacteria	Gammaproteobacteria	UBA4486	UBA4486	UBA11869		146	829172	26464	6349	3157	MP1415	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S38.8	550	Mesopelagic	5384380.09870077	FALSE	5114	3385	2089	63.3165804706975	39.0748409463182	95.6576048824659	96.71	99.29	0.86	20	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus_B	Rhodococcus_B sp001942265	152	5346151	173342	60111	18118	MP1415	10	28	Defense_System|CBASS|CBASS_II,Defense_System|RM|RM_Type_IIG,Defense_System|Wadjet|Wadjet_II,Defense_System|RloC|RloC,Defense_System|RM|RM_Type_II,Defense_System|Cas|CAS_Class1-Subtype-IV-B,Defense_System|AbiJ|AbiJ,Defense_System|SoFIC|SoFic,Defense_System|CBASS|CBASS_I,Defense_System|AbiE|AbiE,Defense_System|Cas|CAS_Class1-Subtype-III-D,Defense_System|AbiD|AbiD	Bin_S38.8_02004,Bin_S38.8_00936,Bin_S38.8_01993,Bin_S38.8_00896,Bin_S38.8_02003,Bin_S38.8_00895,Bin_S38.8_00935,Bin_S38.8_05098,Bin_S38.8_03929,Bin_S38.8_02002,Bin_S38.8_05158,Bin_S38.8_01911,Bin_S38.8_04312,Bin_S38.8_01999,Bin_S38.8_03600,Bin_S38.8_04311,Bin_S38.8_01912,Bin_S38.8_05157,Bin_S38.8_03545,Bin_S38.8_01915,Bin_S38.8_00898,Bin_S38.8_01994,Bin_S38.8_01913,Bin_S38.8_01914,Bin_S38.8_05097,Bin_S38.8_02001,Bin_S38.8_00894,Bin_S38.8_00940	1.8705045929305	0.547516621040282	{'MP1415_96_fragment_1'}	['S38CMP1415_Scaffold_96|36265|43408']	1	7143	0.133610143073026
Bin_S3.9	1600	Bathypelagic	1691382.88677615	TRUE	950	764	673	78.0814847746215	68.7812032111522	97.0908514867675	51.82	57.85	2.01	9.09	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Rhizobiales_B	TMED25	GCA-002731945	GCA-002731945 sp002731945	209	978465	21492	4777	2860	MP0315	0	0	NA	NA	0	0	{'MP0315_13885'}	['S3CMP0315_Scaffold_13885|0|3394']	1	3394	0.346869842048515
Bin_S39.10	275	Mesopelagic	1801849.88627748	TRUE	1375	1097	956	76.9293344104843	67.0414254297383	96.4246443157847	73.44	79.14	1.9	20	Bacteria	Gammaproteobacteria	Gammaproteobacteria	UBA11654	UBA11654	UBA11654	UBA11654 sp002691305	88	1425984	101600	26047	6678	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.102	275	Mesopelagic	1305072.74636268	FALSE	949	737	668	84.7036865067142	76.7734906193828	109.068926044602	57.7	66.67	2.99	50	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Actinomarina		58	870092	191491	24795	5522	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.104	275	Mesopelagic	1378146.69588283	TRUE	1176	927	769	77.5738059951916	64.3519490941773	98.4107830100813	83.74	86.71	0.99	0	Bacteria	Chloroflexota	Dehalococcoidia	UBA2979	UBA2979	GCA-002718395		112	1194991	48077	14184	5232	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.108	275	Mesopelagic	1525994.81070881	TRUE	1311	1022	844	78.986560691743	65.2296058941596	101.322290672089	81.82	84.79	0.99	0	Bacteria	Chloroflexota	Dehalococcoidia	UBA1151	TMED-70	TMED-70	TMED-70 sp002699165	42	1293891	183229	52844	17063	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.110	275	Mesopelagic	2558083.1758034	TRUE	1271	1028	862	75.9666160715209	63.6996333206722	93.9237052790886	41.5	52.9	3.8	9.09	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	GCA-2697345		263	1353226	30530	5589	2880	MP1417	0	0	NA	NA	0	0	{'MP1417_18199'}	['S39CMP1417_Scaffold_18199|0|3122']	1	3122	0.230707952699697
Bin_S39.111	275	Mesopelagic	2429321.65605096	TRUE	1430	1123	970	73.6097073047311	63.5809582240331	93.7327528457395	54.4	62.8	2.8	14.29	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Woeseiales	Woeseiaceae	SP4260		266	1525614	26101	6389	3101	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.112	275	Mesopelagic	2254152.33869477	TRUE	1222	932	802	76.4391181287835	65.7770093769146	100.223822267568	46.65	54.09	2.48	25	Bacteria	Gammaproteobacteria	Gammaproteobacteria	SAR86	SAR86	GCA-2707915		172	1219271	48364	8736	3362	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.113	275	Mesopelagic	1527567.84260516	TRUE	922	714	652	79.2757263055513	72.3918397075903	102.370055537421	57.25	58.96	0.57	100	Bacteria	Gammaproteobacteria	Gammaproteobacteria	SAR86	SAR86	GCA-2707915		164	900654	23036	6122	3048	MP1417	0	0	NA	NA	0	0	{'MP1417_14783'}	['S39CMP1417_Scaffold_14783|0|3520']	1	3520	0.390827110077788
Bin_S39.12	275	Mesopelagic	1088267.37187671	FALSE	572	422	406	70.7226615853607	68.0412336579537	95.8610484048018	52.25	54.83	0.86	0	Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	Marinisomataceae	Marinisoma		99	596697	26284	5738	3189	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.20	275	Mesopelagic	1431795.29985874	FALSE	1002	742	671	66.5507260935352	60.1826647018357	89.8703875279275	75.65	77.87	0.74	0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	MED-G11	MED-G11 sp002457075	94	1114939	108048	21723	4448	MP1417	0	0	NA	NA	0	0	{'MP1417_18109'}	['S39CMP1417_Scaffold_18109|0|3129']	1	3129	0.280643156262361
Bin_S39.23	275	Mesopelagic	2534307.41733691	TRUE	2122	1504	1165	66.2931213834105	51.350722348187	93.5332470582427	79.26	89.52	3.42	0	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	LS-NOB	LS-NOB sp002705185	111	2268712	159130	36236	9183	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.30	275	Mesopelagic	1969339.4026868	FALSE	1605	1133	963	63.8747446137749	54.2907140892014	90.4845234820023	76.63	90.07	4.48	7.69	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	MS024-2A		215	1773784	46183	10277	3799	MP1417	2	2	Defense_System|Pycsar|Pycsar	Bin_S39.30_01006,Bin_S39.30_01007	1.12753300289099	0.124610591900312	set()	[]	0	0	0
Bin_S39.31	275	Mesopelagic	2290467.59109965	FALSE	1319	924	856	65.0453205382711	60.2584354770131	92.8514911146966	59.71	62.02	0.77	0	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae			280	1420548	26700	5489	3065	MP1417	4	3	Defense_System|AbiJ|AbiJ,Defense_System|SoFIC|SoFic,Defense_System|PD-Lambda-1|PD-Lambda-1	Bin_S39.31_00113,Bin_S39.31_00070,Bin_S39.31_00399	2.8158147419165	0.227445034116755	{'MP1417_4883', 'MP1417_19985', 'MP1417_8562'}	['S39CMP1417_Scaffold_8562|0|4803', 'S39CMP1417_Scaffold_4883|0|6647', 'S39CMP1417_Scaffold_19985|0|2951']	3	14401	1.01376370245849
Bin_S39.37	275	Mesopelagic	1778482.74016591	FALSE	1152	718	632	54.015909867157	47.5460376546563	86.666195218614	62.74	74.74	4	33.33	Archaea	Thermoplasmatota	Poseidoniia_A	Poseidoniales	Thalassarchaeaceae	MGIIb-O2		168	1329238	46299	9881	3759	MP1417	0	0	NA	NA	0	0	{'MP1417_24625'}	['S39CMP1417_Scaffold_24625|0|2613']	1	2613	0.196578791758887
Bin_S39.38	275	Mesopelagic	2319109.86147305	FALSE	1486	1071	895	63.3404362151162	52.9315503384958	87.8841159810109	59.44	72.91	4.49	18.52	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	MS024-2A		300	1690863	24309	6392	3031	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.4	275	Mesopelagic	2981490.54668035	FALSE	2098	1335	1159	65.6254746786441	56.9737267060288	103.132768446289	66.34	68.23	0.63	0	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingopyxis	Novosphingopyxis baekryungensis	378	2034271	18145	5988	3033	MP1417	4	5	Defense_System|Retron|Retron_XI,Defense_System|RM|RM_Type_I,Defense_System|CBASS|CBASS_I	Bin_S39.4_02076,Bin_S39.4_02069,Bin_S39.4_02123,Bin_S39.4_02122,Bin_S39.4_02068	1.96630635741256	0.238322211630124	{'MP1417_2442', 'MP1417_2841'}	['S39CMP1417_Scaffold_2841|0|8905', 'S39CMP1417_Scaffold_2442|0|9728']	2	18633	0.915954658941704
Bin_S39.41	275	Mesopelagic	1185431.26177024	FALSE	971	797	746	84.4104402052116	79.0090193137865	102.838817364191	72.42	79.65	2.41	50	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Pelagibacterales	AG-422-B15	CACCCN01		116	944196	47180	11599	3795	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.42	275	Mesopelagic	1529547.00010969	FALSE	1503	996	915	71.4240638858133	65.6154803770273	107.781493996363	88.32	91.17	0.95	50	Bacteria	Cyanobacteria	Cyanobacteriia	PCC-6307	Cyanobiaceae	Prochlorococcus_B	Prochlorococcus_B sp003284445	84	1394488	76448	27024	7275	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.46	275	Mesopelagic	2230790.24849841	FALSE	1852	1457	1062	76.9204778466912	56.0669509081579	97.7740047852245	72.1	84.91	4.27	50	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	UBA8592	MedAcidi-G2A	MedAcidi-G2A sp000817095	139	1894164	112295	22302	5233	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.47	275	Mesopelagic	2946235.72744015	FALSE	1596	1213	998	75.8216933803224	62.3825638858712	99.7620961541587	54.3	54.3	0	0	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Arenicellales	UBA868	UBA868	UBA868 sp002171735	309	1599806	24182	5666	3046	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.5	275	Mesopelagic	3427371.70951552	TRUE	2700	1757	1313	52.508216176057	39.2392076489259	80.6899167190404	97.63	97.63	0	0	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	UBA7805	UBA7805	UBA7805 sp002168195	251	3346143	97153	20562	5381	MP1417	2	2	Defense_System|Lamassu-Fam|Lamassu-Fam	Bin_S39.5_01426,Bin_S39.5_01423	0.597703086807707	0.0740740740740741	set()	[]	0	0	0
Bin_S39.50	275	Mesopelagic	3306474.28823659	FALSE	2938	2180	1753	72.7557439491751	58.504962909589	98.0533833590259	87.74	90.62	0.96	100	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	Sulfitobacter pontiacus	401	2996327	36215	9266	3794	MP1417	2	2	Defense_System|Gabija|Gabija	Bin_S39.50_02901,Bin_S39.50_02902	0.667483889441973	0.068073519400953	{'MP1417_631_fragment_1'}	['S39CMP1417_Scaffold_631|2|12791']	1	12789	0.42682257310367
Bin_S39.52	275	Mesopelagic	2538928.73354517	FALSE	2171	1752	1445	78.3085356303837	64.5866632339637	97.0364331355953	84.64	88.12	1.16	33.33	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	MED-G52	MED-G52 sp002457115	116	2237304	116200	37405	6865	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.55	275	Mesopelagic	1423534.36018957	TRUE	1130	770	682	64.0885320646578	56.7641284001255	94.052001601381	82	84.4	0.8	0	Archaea	Thermoplasmatota	Poseidoniia_B	MGIII	CG-Epi1	CG-Epi1		55	1201463	97069	33005	9975	MP1417	2	2	Defense_System|RM|RM_Type_IV	Bin_S39.55_00061,Bin_S39.55_00241	1.66463719648462	0.176991150442478	set()	[]	0	0	0
Bin_S39.58	275	Mesopelagic	2788011.27554616	FALSE	1737	1247	1068	63.0404824037685	53.9913674476542	87.8118026746959	70.8	70.95	0.05	0	Bacteria	SAR324	SAR324	SAR324	NAC60-12	Arctic96AD-7	Arctic96AD-7 sp002704555	337	1978094	28936	6732	3236	MP1417	2	1	Defense_System|dGTPase|dGTPase	Bin_S39.58_00113	1.01107429677255	0.0575705238917674	set()	[]	0	0	0
Bin_S39.61	275	Mesopelagic	2501297.3993898	TRUE	1673	1285	919	74.6380056724884	53.3792429673283	97.1746175020024	60.85	68.83	2.66	0	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	TK06	MedAcidi-G3	MedAcidi-G3 sp000817105	260	1721643	37742	7696	3306	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.63	275	Mesopelagic	2085406.97674419	FALSE	1875	1520	1175	78.4748617138703	60.6631332327616	96.8028721799387	87.75	92.88	1.71	85.71	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	MedAcidi-G1	MedAcidi-G1	MedAcidi-G1 sp000817085	59	1936926	159769	77184	15273	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.66	275	Mesopelagic	1210142.7913404	TRUE	803	618	577	78.4098781221215	73.2079282790681	101.882090828582	51.93	65.13	4.4	21.43	Bacteria	Desulfobacterota_D	UBA1144	UBA1144	UBA1144	TMED58	TMED58 sp002701865	160	788166	14405	5330	2909	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.68	275	Mesopelagic	1838329.92152849	TRUE	1059	828	731	76.8353487146318	67.8341061719757	98.2712974502357	57.96	58.62	0.22	0	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Rhizobiales_B	TMED25	MED-G09		160	1077629	72823	7940	3229	MP1417	0	0	NA	NA	0	0	{'MP1417_18752'}	['S39CMP1417_Scaffold_18752|0|3071']	1	3071	0.284977482974196
Bin_S39.73	275	Mesopelagic	3347407.33399405	TRUE	1480	953	780	56.4317043144495	46.1875439299797	87.6379038671409	43.85	50.45	2.2	50	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	UBA6960	UBA2589		329	1688767	29935	5443	3064	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S39.74	275	Mesopelagic	1788858.52090032	TRUE	1130	747	681	61.0325531461178	55.6401187316014	92.3250134606602	64.28	68.42	1.38	33.33	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Marinoscillaceae	MED-G16	MED-G16 sp002696995	210	1223937	28805	6692	3132	MP1417	0	0	NA	NA	0	0	{'MP1417_14410'}	['S39CMP1417_Scaffold_14410|0|3571']	1	3571	0.291763383246033
Bin_S39.75	275	Mesopelagic	2267874.71468425	FALSE	1697	1380	1149	77.1619607189705	64.2457194681864	94.8868458986181	64.61	78.86	4.75	23.08	Bacteria	Alphaproteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	MED-G52	MED-G52 sp003332035	280	1788446	33867	7892	3136	MP1417	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S40.1	70	Epipelagic	1821630.90877377	FALSE	1007	830	745	79.4759566080428	71.3368526180625	96.4244437401194	56.67	57.33	0.22	100	Bacteria	Gammaproteobacteria	Gammaproteobacteria	SAR86	SAR86	AEGEAN-183		161	1044341	36272	8068	3215	MP1419	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S40.102	70	Epipelagic	2295994.3019943	FALSE	1905	1340	1066	66.5099876658717	52.9101842177755	94.5533779876758	76.2	87.75	3.85	14.29	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	LS-NOB	LS-NOB sp002705185	272	2014735	35000	9163	3633	MP1419	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S40.103	70	Epipelagic	3314775.72289772	FALSE	3017	2490	1664	76.7530441521116	51.2919941643027	92.9975639385223	84.16	97.87	4.57	0	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Arenicellales	UBA868	REDSEA-S09-B13	REDSEA-S09-B13 sp002456995	195	3244171	215141	34413	6191	MP1419	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S40.104	70	Epipelagic	1644343.21795016	TRUE	1465	1063	835	72.8896958792294	57.2557818054154	100.454754904112	83.89	88.69	1.6	0	Bacteria	Chloroflexota	Dehalococcoidia	UBA6952	UBA6952	UBA6952		184	1458368	29144	10655	3549	MP1419	0	0	NA	NA	0	0	{'MP1419_22531', 'MP1419_1361'}	['S40CMP1419_Scaffold_1361|0|15777', 'S40CMP1419_Scaffold_22531|0|2801']	2	18578	1.27388971782156
Bin_S40.107	70	Epipelagic	2485291.10590989	FALSE	1477	1012	830	59.5663779580857	48.8538475347936	86.9363045890244	65.06	68.36	1.1	0	Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	TCS55	TCS55		260	1698945	38520	8137	3322	MP1419	0	0	NA	NA	0	0	set()	[]	0	0	0
Bin_S40.12	70	Epipelagic	3553309.05455584	TRUE	2333	1934	1350	77.7322754134099	54.2598613278714	93.7690788725364	62.7	70.02	2.44	25	Bacteria	Gammaproteobacteria	Gammaproteobacteria	Arenicellales	UBA868	UBA11791		373	2488027	30034	7831	3458	MP1419	0	0	NA	NA	0	0	set()	[]	0	0	0
